fold,best_epoch,exact_accuracy,depth_accuracy,width_accuracy,depth_macro_f1,width_macro_f1,strategy_macro_f1,depth_abs_error,width_abs_error,cost_sensitive_error,comparable_query_count,mean_pred_llm_f1,mean_best_llm_f1,mean_baseline_llm_f1,mean_best_minus_pred_f1,mean_pred_minus_baseline_f1,loss
1,2,0.5813953488372093,0.7209302325581395,0.6976744186046512,0.4857729138166895,0.36979166666666663,0.18847926267281107,0.4186046511627907,0.7441860465116279,0.7906976744186046,43.0,0.4642110413018848,0.6443958068687701,0.28132458462837184,0.18018476556688523,0.18288645667351294,1.36628842200174
2,5,0.5227272727272727,0.6363636363636364,0.7045454545454546,0.33811320754716984,0.38095238095238093,0.1760204081632653,0.5681818181818182,0.6818181818181818,0.9090909090909091,44.0,0.3558955722639933,0.6228099885049038,0.26826209463051565,0.26691441624091045,0.08763347763347763,1.2350622277149368
3,12,0.5116279069767442,0.627906976744186,0.6511627906976745,0.32456140350877194,0.3395784543325527,0.13257255564947873,0.6046511627906976,0.7906976744186046,1.0,43.0,0.3877425044091711,0.6401848393678459,0.2773420479302832,0.2524423349586748,0.11040045647888785,1.2508883465694605
