fold,best_epoch,exact_accuracy,depth_accuracy,width_accuracy,depth_macro_f1,width_macro_f1,strategy_macro_f1,depth_abs_error,width_abs_error,cost_sensitive_error,comparable_query_count,mean_pred_llm_f1,mean_best_llm_f1,mean_baseline_llm_f1,mean_best_minus_pred_f1,mean_pred_minus_baseline_f1,loss
1,2,0.6511627906976745,0.6744186046511628,0.7441860465116279,0.5698170731707317,0.5670155993431856,0.36116894310171627,0.46511627906976744,0.6046511627906976,0.7674418604651163,43.0,0.46684748400682063,0.6443958068687701,0.28132458462837184,0.1775483228619494,0.1855228993784488,0.2675342187136416
2,3,0.6363636363636364,0.75,0.75,0.6191860465116279,0.5031296572280178,0.2424908424908425,0.3181818181818182,0.6136363636363636,0.625,44.0,0.4865638516969787,0.6228099885049038,0.26826209463051565,0.13624613680792513,0.2183017570664629,0.24772373975174128
3,4,0.46511627906976744,0.5581395348837209,0.6511627906976745,0.31075268817204305,0.375,0.16958927597225465,0.6511627906976745,0.8604651162790697,1.0813953488372092,43.0,0.347255291005291,0.6401848393678459,0.2773420479302832,0.29292954836255486,0.06991324307500779,0.2050347973532144
