sweep_group,run_name,status,freeze_mode,model_name,epochs,n_splits,pairwise_loss_mode,pairwise_dynamic_margin_scale,pairwise_loss_weight,reward_cost_weight,elapsed_sec,exact_accuracy,depth_accuracy,width_accuracy,depth_macro_f1,width_macro_f1,strategy_macro_f1,depth_abs_error,width_abs_error,cost_sensitive_error,loss,mean_pred_llm_f1,mean_best_llm_f1,mean_baseline_llm_f1,mean_best_minus_pred_f1,mean_pred_minus_baseline_f1,exact_accuracy__std,depth_accuracy__std,width_accuracy__std,depth_macro_f1__std,width_macro_f1__std,strategy_macro_f1__std,depth_abs_error__std,width_abs_error__std,cost_sensitive_error__std,loss__std,mean_pred_llm_f1__std,mean_best_llm_f1__std,mean_baseline_llm_f1__std,mean_best_minus_pred_f1__std,mean_pred_minus_baseline_f1__std
pair_weight_weighted_logistic_v1,weighted_logistic_pair2p0_cost0p02_last1,completed,last1,distilbert-base-uncased,12,3,weighted_logistic,,2.0,0.02,833.9271020889282,0.538583509513742,0.6617336152219873,0.6844608879492601,0.3828158416242104,0.3634408339838668,0.1656907421618517,0.5304792107117688,0.7389006342494714,0.8999295278365045,1.2840796654287123,0.4026163726583497,0.6357968782471732,0.2756429090630569,0.2331805055888235,0.1269734635952928,0.0374891873706244,0.0514398522646783,0.0290409236106049,0.0894205339058613,0.0214056127641659,0.0293498973136832,0.0985872257432913,0.0546318374605604,0.1049514842835084,0.0716332761533482,0.0556685205097553,0.0114423573055056,0.0066949582450985,0.0464625831128076,0.0497421443814061
pair_weight_weighted_logistic_v1,weighted_logistic_pair4p0_cost0p02_last1,completed,last1,distilbert-base-uncased,12,3,weighted_logistic,,4.0,0.02,771.250789642334,0.5384073291050036,0.6386539816772375,0.6997885835095138,0.3948672521267802,0.4072444692404369,0.1763794711785546,0.5539112050739957,0.6929175475687104,0.9003699788583509,2.2744722418038577,0.4035579098685322,0.6357968782471732,0.2756429090630569,0.2322389683786409,0.1279150008054753,0.0240433010700943,0.031784332492103,0.0264904103301092,0.0928553724438743,0.07761411052274,0.044214702174651,0.0470846880577591,0.0696371870120107,0.0668803085812958,0.325536363384201,0.0511233978172249,0.0114423573055056,0.0066949582450985,0.0436825438105671,0.0460061013673781
pair_weight_weighted_logistic_v1,weighted_logistic_pair6p0_cost0p02_last1,completed,last1,distilbert-base-uncased,12,3,weighted_logistic,,6.0,0.02,679.7040901184082,0.538231148696265,0.6303735024665258,0.7073643410852712,0.3948180939743138,0.4746875344979853,0.2185026057206508,0.5623678646934461,0.6929175475687104,0.9088266384778012,3.1834407692718485,0.392223609038264,0.6357968782471732,0.2756429090630569,0.2435732692089092,0.1165806999752071,0.0434701729685192,0.0644068925329664,0.0507959008607796,0.0692452433568517,0.0907612411332147,0.0175695502912009,0.1402537698995516,0.0899685228887378,0.1849061651937337,0.1151851684148796,0.0320590010845816,0.0114423573055056,0.0066949582450985,0.029090321234686,0.0290811967619666
pair_weight_weighted_logistic_v1,weighted_logistic_pair3p0_cost0p02_last1,completed,last1,distilbert-base-uncased,12,3,weighted_logistic,,3.0,0.02,588.8466012477875,0.5308315715292459,0.6229739252995067,0.6768851303735025,0.3985399936862956,0.3698099708684386,0.1883641076412483,0.5924947145877378,0.7464763918252291,0.9657329105003524,1.8328167828393127,0.4045525097886627,0.6357968782471732,0.2756429090630569,0.2312443684585105,0.1289096007256057,0.0470381895363842,0.0592846420945683,0.0236449599292566,0.0672766199212526,0.0210894361818496,0.0230350439003808,0.1181700459706915,0.0786520728882822,0.1561658959165698,0.1420796083443769,0.061947747258516,0.0114423573055056,0.0066949582450985,0.0554336736112895,0.057331588708783
