fold,best_epoch,exact_accuracy,depth_accuracy,width_accuracy,depth_macro_f1,width_macro_f1,strategy_macro_f1,depth_abs_error,width_abs_error,cost_sensitive_error,comparable_query_count,mean_pred_support_fbeta,mean_best_support_fbeta,mean_baseline_support_fbeta,mean_best_minus_pred_support_fbeta,mean_pred_minus_baseline_support_fbeta,mean_pred_llm_f1,mean_baseline_llm_f1,loss
1,9,0.5882352941176471,0.6470588235294118,0.6470588235294118,0.3516483516483517,0.4466374269005848,0.3174603174603174,0.47058823529411764,0.7058823529411765,0.8235294117647058,17.0,0.3095162796301316,0.3541323242461763,0.2511060046557004,0.04461604461604462,0.05841027497443122,0.5,0.38235294117647056,0.38074049642190566
2,1,0.6470588235294118,0.9411764705882353,0.6470588235294118,0.48484848484848486,0.19642857142857142,0.15714285714285714,0.11764705882352941,0.8235294117647058,0.5294117647058824,17.0,0.27607707050431507,0.37914566618054796,0.27607707050431507,0.10306859567623287,0.0,0.35294117647058826,0.35294117647058826,0.5324231805651028
3,6,0.5625,0.9375,0.5625,0.4838709677419355,0.27142857142857146,0.22556390977443605,0.0625,0.6875,0.40625,16.0,0.3472484057161477,0.37975234107448747,0.3004294556018694,0.03250393535833983,0.04681895011427826,0.6060606060606061,0.45454545454545453,0.531442043041171
